PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
MAR (mil m3);mil m3;2012;REGIÃO SUDESTE;SÃO PAULO;16764,399;4519,204;4742,54099;4667,84899;4774,20099;4661,05599;5124,31899;4642,665;4102,03099;3957,90299;4054,35899;4058,17499;66068,70191
MAR (mil m3);mil m3;2012;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2013;REGIÃO NORTE;AMAZONAS;13952,39198;13080,66599;13539,79299;12903,30198;10809,68599;13717,75799;9021,44998;23010,34599;14453,86499;17158,65799;17130,38198;12994,45699;171772,75484
TERRA (mil m3);mil m2;2013;REGIÃO NORDESTE;MARANHÃO;306,33097;660;660;660;660;660;660;446,57597;526,77712;592,79801;561,69161;564,2032;6958,37688
TERRA (mil m3);mil m3;2013;REGIÃO NORDESTE;CEARÁ;27,01456;24,85022;27,93979;27,13522;28,10855;27,61203;28,54397;28,66514;27,68431;28,41703;27,13252;27,97592;331,07926
TERRA (mil m3);mil m3;2013;REGIÃO NORDESTE;RIO GRANDE DO NORTE;1319,20319;1262,3436;1422,62298;1377,1533;1380,60724;1353,21447;1342,16787;1608,21811;1505,67677;1615,86464;1420,16401;1435,32148;17042,55766
TERRA (mil m3);mil m3;2013;REGIÃO NORDESTE;ALAGOAS;775,25742;392,97132;543,66662;452,03675;525,63046;411,58566;315,94486;486,96351;328,84992;505,09018;301,46016;399,99078;5439,44764
TERRA (mil m3);mil m3;2013;REGIÃO NORDESTE;SERGIPE;812,90258;612,58718;1075,7192;783,76584;616,09626;632,53431;714,57553;1020,06783;1438,67999;1335,55978;849,68789;729,32606;10621,50245
TERRA (mil m3);mil m3;2013;REGIÃO NORDESTE;BAHIA;3238,19084;2990,07809;3156,89304;3408,39102;3200,38254;2898,83426;3535,00401;3793,19852;3252,68583;3102,00635;4025,77419;3765,70227;40367,14096
TERRA (mil m3);mil m3;2013;REGIÃO SUDESTE;ESPÍRITO SANTO;729,97835;646,59331;918,74929;685,16387;785,03844;715,00478;711,96624;793,08981;1168,00249;667,87366;724,43412;799,31569;9345,21005
