PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
MAR (mil m3);mil m3;2001;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2001;REGIÃO SUDESTE;RIO DE JANEIRO;15672;9773;10379;8141;5215;5230;14871;8282;14086;11899;14149;17396;135093
MAR (mil m3);mil m3;2001;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2001;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2002;REGIÃO NORTE;AMAZONAS;196774;179720;193939;188489;195228;192963;197156;192340;181390;187227;182255;189182;2276663
TERRA (mil m3);mil m3;2002;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2002;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2002;REGIÃO NORDESTE;RIO GRANDE DO NORTE;1040;1797;2553;866;1554;2308;960;635;254;20;3527,33;3218;18732,33
TERRA (mil m3);mil m3;2002;REGIÃO NORDESTE;ALAGOAS;16604;16986;17807,06;13720,51;16524,56;18344,65;17541,03;15855,94;16075;12299,08;12025,8;16765;190548,63
TERRA (mil m3);mil m3;2002;REGIÃO NORDESTE;SERGIPE;600,983;426,28;651,8;757,27;850,29;709,44;719,88;769,86;848,66;865,32;825,67;872,85;8898,303
TERRA (mil m3);mil m3;2002;REGIÃO NORDESTE;BAHIA;23259,575;16588,51;22250,56;14326,29;19100,83;21963,43;25706,19;18698,58;19998,36;16867,51;9946,16;8209,58;216915,575
TERRA (mil m3);mil m3;2002;REGIÃO SUDESTE;ESPÍRITO SANTO;1000;809,5;839,5;1025;1000;488;403;0;0;0;0;0;5565
TERRA (mil m3);mil m3;2002;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2002;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2002;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO NORDESTE;RIO GRANDE DO NORTE;17677;23489;28428;26031;24488;22558;18116;21759;18229;18054;21249;10114;250192
MAR (mil m3);mil m3;2002;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO NORDESTE;SERGIPE;17193,688;13490,37;20738,63;20253,71;15266,84;16163,93;18004,13;20558,96;18491,79;15922,89;19116,43;30245,82;225447,188
MAR (mil m3);mil m3;2002;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO SUDESTE;RIO DE JANEIRO;18135;14274;13695;14174;16257;19527;18205;27926;24883;13787;9320;58;190241
MAR (mil m3);mil m3;2002;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2002;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2003;REGIÃO NORTE;AMAZONAS;189692;173639;193929;190581;178345;183378;191410;202299;234065;226841;232232;244003;2440414
TERRA (mil m3);mil m3;2003;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2003;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2003;REGIÃO NORDESTE;RIO GRANDE DO NORTE;2895;5369;6810;6924;4867;4392;2910;1796;1478;2266;874;156;40737
TERRA (mil m3);mil m3;2003;REGIÃO NORDESTE;ALAGOAS;16730,99;14750,8;16637,52;15147,06;18790,37;21568,74;28025,25;22262;24385;28016;22952,71;14157,27;243423,71
TERRA (mil m3);mil m3;2003;REGIÃO NORDESTE;SERGIPE;932,05;733,48;908,22;929,01;964,26;771,34;754,69;569;597;876;855,22;832,79;9723,06
