PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
MAR (b);b;2016;REGIÃO NORDESTE;SERGIPE;250129,0757035;223884,277835887;234280,578799992;227056,6059672;234234,348319104;231075,480255394;240289,234733279;243085,935285596;231388,146710494;228515,1500081;189876,847492591;181104,197704496;2714919,87881563
MAR (b);b;2016;REGIÃO NORDESTE;BAHIA;25067,96227728;27463,94589039;27367,37214765;25685,14988353;27857,42382437;22122,81535307;23821,16469003;24445,87490904;24895,70325081;20252,51519033;17550,02284611;14829,1458275467;281359,096090157
MAR (b);b;2016;REGIÃO SUDESTE;ESPÍRITO SANTO;10448778,551147;10268066,1036915;10505833,4635726;11776845,0014417;12225513,7935917;11097756,1923378;12137099,4186282;12617863,5115208;12107357,3223623;11320423,9898481;12084873,9675523;12899092,660954;139489503,976648
MAR (b);b;2016;REGIÃO SUDESTE;RIO DE JANEIRO;48767697,8400077;45402195,3461015;45749545,6589717;43123084,2100181;51026225,7186009;52235848,1066709;53989772,4333916;54516216,5549539;53574266,3913631;55528881,8381898;53477004,365093;57322240,9458777;614712979,40924
MAR (b);b;2016;REGIÃO SUDESTE;SÃO PAULO;8208370,6798061;6874343,3657559;8490360,0961855;8554690,6375149;8447880,4805923;8245139,9026965;8705776,968461;8585177,8497697;9487522,357817;9563614,4664578;7874237,8579533;9567724,2283118;102604838,891322
MAR (b);b;2016;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (b);b;2017;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (b);b;2017;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (b);b;2017;REGIÃO NORDESTE;CEARÁ;144192,52307142;122762,28498726;129344,22521271;122561,39474567;130473,91282757;150411,35256557;138281,01369387;122987,51050374;117839,80420354;126114,21908341;130618,93068693;122114,34021011;1557701,5117918
MAR (b);b;2017;REGIÃO NORDESTE;RIO GRANDE DO NORTE;181489,66229474;160635,05504216;183939,05897437;168901,126237473;145152,954729594;179030,094740748;188181,617524002;184905,177878747;176982,841529233;182157,678421683;168668,777699862;176121,96328549;2096166,0083581
MAR (b);b;2017;REGIÃO NORDESTE;ALAGOAS;4164,75366283;1942,68329622;5550,77619443;4480,88580324;5632,67581044;5115,07476592;4000,38834791;4233,27485297;4287,96475092;2771,08901208;3372,11180663;4888,440332;50440,11863559
MAR (b);b;2017;REGIÃO NORDESTE;SERGIPE;173844,373017602;153600,556823196;174666,450870111;157481,117875;167266,175166204;94018,5138431062;175529,576777458;157982,503978034;148534,498483708;159825,984265138;163616,185906482;172924,683163416;1899290,62016946
MAR (b);b;2017;REGIÃO NORDESTE;BAHIA;15755,3006000433;15451,3286122044;16822,2633362707;14785,2774848036;19838,2037073813;14785,9321911265;16963,939608272;19559,9207502387;18189,1545930804;17628,8314607917;17121,8812031371;18758,3898829543;205660,423430304
MAR (b);b;2017;REGIÃO SUDESTE;ESPÍRITO SANTO;11973671,9877813;10874937,9550891;11881673,8743783;11296384,220044;12286813,5616056;11695308,5112586;8816669,09332199;11875473,6182528;10810727,4741562;10686147,3281585;10360797,9220471;11310099,4919712;133868705,038065
MAR (b);b;2017;REGIÃO SUDESTE;RIO DE JANEIRO;56764346,9799754;50750708,1995164;52247123,6284742;50661548,7490703;55151351,0986104;53954251,2488165;57358242,5506694;52433095,6700247;54687720,3969587;57197158,7204513;54938272,8657502;54710480,4256667;650854300,533984
MAR (b);b;2017;REGIÃO SUDESTE;SÃO PAULO;9793224,1692021;9072000,3380357;10371368,8491448;9928917,1965428;10358637,4560295;10353224,6342378;10675692,2486684;11174476,8862867;9854082,6096153;9208817,5431177;8434967,1232737;10789023,9950895;120014433,049244
MAR (b);b;2017;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (b);b;2018;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;;;;;;;0
MAR (b);b;2018;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;;;;;;;0
MAR (b);b;2018;REGIÃO NORDESTE;CEARÁ;120778,05120618;110103,31903411;127372,30687961;133443,13714446;139583,45723019;133882,20362132;;;;;;;765162,47511587
MAR (b);b;2018;REGIÃO NORDESTE;RIO GRANDE DO NORTE;173104,441278756;153107,587618108;177415,839157118;170252,416941437;176301,116069516;164410,229698433;;;;;;;1014591,63076337
MAR (b);b;2018;REGIÃO NORDESTE;ALAGOAS;3031,34248045;2797,00931909;2103,01055312;2201,3706019;7279,70658761;2441,37717188;;;;;;;19853,81671405
MAR (b);b;2018;REGIÃO NORDESTE;SERGIPE;167556,858609558;153411,95076923;157046,573708632;122384,732915098;162516,217643872;152296,03752378;;;;;;;915212,37117017
MAR (b);b;2018;REGIÃO NORDESTE;BAHIA;17594,4562024854;15342,2689047353;16471,683353147;15113,7701711313;16477,3956327928;15958,6277656197;;;;;;;96958,2020299115
MAR (b);b;2018;REGIÃO SUDESTE;ESPÍRITO SANTO;10378355,2596907;9327762,20528215;10354333,3666588;10599602,6155081;10396290,7436676;9389973,75295934;;;;;;;60446317,9437667
MAR (b);b;2018;REGIÃO SUDESTE;RIO DE JANEIRO;55966871,6633645;50556828,2263506;54775418,5789956;55127759,7917561;56418070,8075209;54793285,4256097;;;;;;;327638234,493597
MAR (b);b;2018;REGIÃO SUDESTE;SÃO PAULO;10547639,8967776;9636479,6509762;10135158,8713789;8329638,2166061;10067642,9186731;9700203,9175197;;;;;;;58416763,4719316
MAR (b);b;2018;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;;;;;;;0
