PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (m3);m3;2013;REGIÃO NORDESTE;RIO GRANDE DO NORTE;262197,18614;237640,10888;261467,28282;251497,19844;253192,18859;248321,18551;254198,98141;257116,89762;250084,70192;258786,26663;248324,87477;256423,71345;3039250,58618
TERRA (m3);m3;2013;REGIÃO NORDESTE;ALAGOAS;19473,01944;16791,98194;17182,47063;16177,42614;17592,94548;18370,40201;16807,7308;17903,00126;17704,52014;17079,29431;16394,62136;16831,49127;208308,90478
TERRA (m3);m3;2013;REGIÃO NORDESTE;SERGIPE;147076,71778;137767,02991;150851,96683;143588,85091;143332,84764;140226,4794;138530,32585;139132,54108;137446,97366;140116,10326;132887,63238;138657,27291;1689614,74161
TERRA (m3);m3;2013;REGIÃO NORDESTE;BAHIA;206008,39295;194152,18211;217645,9548;211294,21438;214685,62519;207653,19043;212585,86335;214920,40451;210827,42455;202657,28282;203499,44191;212342,53055;2508272,50755
TERRA (m3);m3;2013;REGIÃO SUDESTE;ESPÍRITO SANTO;73167,80708;70941,178;71386,117;75878,94758;77809,486;72060,64464;66571,915;68933,917;70744,89882;70955,27093;68614,7783;63520,2151;850585,17545
TERRA (m3);m3;2013;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2013;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2013;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2014;REGIÃO NORTE;AMAZONAS;146345,85;128281,97;138264,38;131683,63;139224,28;135167,96;136883,91;136664,7;130918,95;134873,53;131785,45;135098,97;1625193,58
TERRA (m3);m3;2014;REGIÃO NORDESTE;MARANHÃO;710,83001;642,04001;710,82999;687,90001;710,83001;687,9;710,83;710,83;481,53;549,88;128,86;97,3765;6829,63653
TERRA (m3);m3;2014;REGIÃO NORDESTE;CEARÁ;5466,094;5018,141;5347,398;5186,869;4736,359;4933,298;5064,156;5497,899;6616,156;7594,815;7615,598;7864,522;70941,305
TERRA (m3);m3;2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;247171,18078;228048,44342;251265,29307;244371,56977;250078,28973;240349,70389;249974,17231;244816,52317;237322,03515;244883,87214;235868,06578;242810,76653;2916959,91574
TERRA (m3);m3;2014;REGIÃO NORDESTE;ALAGOAS;16982,06615;19027,49061;21065,42069;20507,32718;21381,21861;22946,42891;22455,02716;21647,44928;20113,39379;19344,06596;18157,45549;17881,54831;241508,89214
TERRA (m3);m3;2014;REGIÃO NORDESTE;SERGIPE;139914,6365;126419,73282;140460,91006;135682,61486;138428,06198;134972,09693;134230,51251;133855,28864;131433,41184;135124,93793;127011,32154;133473,62007;1611007,14568
TERRA (m3);m3;2014;REGIÃO NORDESTE;BAHIA;212955,62255;191280,33454;215154,58705;205295,32193;213346,57006;200698,55116;211644,84451;208969,81618;203422,6659;210308,9087;203402,51688;208762,48401;2485242,22347
TERRA (m3);m3;2014;REGIÃO SUDESTE;ESPÍRITO SANTO;53247,08151;66315,25423;70275,83699;69210,04938;72657,00229;70602,824;74653,886;74386,027;68914,53069;74097,54646;68247,508;69677,736;832285,28255
TERRA (m3);m3;2014;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2014;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2014;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2015;REGIÃO NORTE;AMAZONAS;135210,45;122487,65;130797,33;124480,36;128053,14;125533,31;130961,57;129704,23;126193,33;126156,92;122755,61;124037,13;1526371,03
TERRA (m3);m3;2015;REGIÃO NORDESTE;MARANHÃO;76,35952;72,05621;60,35;60,8488;40,50172;55,30197;46,31132;34,01892;67,53388;56,63877;101,15;41,3719;712,44301
TERRA (m3);m3;2015;REGIÃO NORDESTE;CEARÁ;6533,111;6153,635;7282,671;6063,667;6362,199;6922,854;7764,73;7515,984;7460,317;7749,195;7672,114;7297,62;84778,097
TERRA (m3);m3;2015;REGIÃO NORDESTE;RIO GRANDE DO NORTE;244463,82926;225324,69041;244837,3524;235468,95809;245823,99244;238734,37166;245391,71358;242508,19755;235924,67647;249313,94809;240063,31237;253123,46694;2900978,50926
TERRA (m3);m3;2015;REGIÃO NORDESTE;ALAGOAS;18898,4894;19191,74587;21366,30229;20082,80067;21256,45316;19566,39833;24650,10576;24008,44932;22012,86232;21950,58484;12063,33985;22270,5676;247318,09941
TERRA (m3);m3;2015;REGIÃO NORDESTE;SERGIPE;130241,13999;115408,3329;129348,45804;128351,37269;129124,14324;119938,00259;120188,61995;122439,60594;119114,83212;125847,83325;99218,48618;118901,50562;1458122,33251
TERRA (m3);m3;2015;REGIÃO NORDESTE;BAHIA;201666,74627;181858,94814;200014,0848;188281,33642;195715,38628;189135,93461;192771,06968;186906,15053;181943,84949;188125,63158;165883,21462;183675,60682;2255977,95924
TERRA (m3);m3;2015;REGIÃO SUDESTE;ESPÍRITO SANTO;71229,928;62867,625;68744,422;65209,166;67202,791;61696,412;63209,30501;67557,92607;67955,53506;69796,4613;70219,75365;69769,96832;805459,29341
TERRA (m3);m3;2015;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2015;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2015;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2016;REGIÃO NORTE;AMAZONAS;123416,68;115139,25;120831,38;118159,6;122167,51;117666,12;115280,71;114835,14;106541,1;99679,27;101728,08;105582,34;1361027,18
TERRA (m3);m3;2016;REGIÃO NORDESTE;MARANHÃO;99,6798;110,4519;114,0595;149,84163;146,0742;180,30901;281,10265;208,29344;180,00868;268,67885;276,32118;186,37057;2201,19141
TERRA (m3);m3;2016;REGIÃO NORDESTE;CEARÁ;7592,933;7702,994;8548,386;8321,748;8389,272;8135,474;7785,623;6978,964;6701,909;6710,41;6386,756;6859,795;90114,264
TERRA (m3);m3;2016;REGIÃO NORDESTE;RIO GRANDE DO NORTE;253097,48969;234860,38195;254048,48657;243468,34913;254061,38409;241553,31203;246659,88706;246885,76441;232907,06376;233891,88818;223868,4839;224483,07646;2889785,56723
TERRA (m3);m3;2016;REGIÃO NORDESTE;ALAGOAS;22515,56441;20563,7447;20928,19802;20245,83374;23809,37872;21025,60449;19576,21317;17078,03244;17824,90822;18475,01457;18237,18861;17981,98193;238261,66302
TERRA (m3);m3;2016;REGIÃO NORDESTE;SERGIPE;115931,28542;109522,93152;116942,72064;111534,16575;111702,65107;109291,38984;108578,03166;103618,28913;101823,76636;99176,48658;109123,47479;104356,41467;1301601,60743
TERRA (m3);m3;2016;REGIÃO NORDESTE;BAHIA;183259,28262;171710,37526;176457,92858;172228,97602;174616,8935;168438,51932;177268,11729;169346,47517;169566,52322;172251,61702;165166,26428;165640,50511;2065951,47739
TERRA (m3);m3;2016;REGIÃO SUDESTE;ESPÍRITO SANTO;66284,24772;66336,90708;65719,79386;61575,02549;64422,45338;61589,91465;61875,13885;59993,29988;60779,92399;59282,29551;56750,27593;61083,20354;745692,47988
TERRA (m3);m3;2016;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2016;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2016;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2017;REGIÃO NORTE;AMAZONAS;103899,88;91667,09;99228,59;98723,58;98664,35;99098,05;109591,54;105075,32;101854,57;98445,9;89503,94;93784,88;1189537,69
TERRA (m3);m3;2017;REGIÃO NORDESTE;MARANHÃO;235,17808;74,87557;6,0774;1,66211;13,33535;108,6141;272,5472;238,86408;287,56898;268,99375;278,3957;347,64104;2133,75336
